-0.139928,0.308492,0,-0.308492
-0.125931,0.21057,0,-0.21057
-0.118934,0.182593,0,-0.182593
-0.118933,0.175599,0,-0.175599
-0.118904,0.168611,0,-0.168611
-0.118932,0.154616,0,-0.154616
-0.118931,0.147621,0,-0.147621
-0.118904,0.140634,0,-0.140634
-0.111909,0.140634,0,-0.140634
-0.111909,0.13364,0,-0.13364
-0.111935,0.126639,0,-0.126639
-0.111909,0.119651,0,-0.119651
-0.111934,0.11265,0,-0.11265
-0.111934,0.105656,0,-0.105656
-0.118928,0.105655,0,-0.105655
-0.125922,0.098661,0,-0.098661
-0.125921,0.091666,0,-0.091666
-0.125921,0.091666,0,-0.091666
-0.132915,0.084672,0,-0.084672
-0.132914,0.077677,0,-0.077677
-0.132914,0.077677,0,-0.077677
-0.139908,0.070683,0,-0.070683
-0.139908,0.063688,0,-0.063688
-0.139908,0.063688,0,-0.063688
-0.139907,0.056694,0,-0.056694
-0.146901,0.056694,0,-0.056694
-0.146901,0.056694,0,-0.056694
-0.146901,0.049699,0,-0.049699
-0.146901,0.049699,0,-0.049699
-0.153895,0.042705,0,-0.042705
-0.153895,0.042705,0,-0.042705
-0.153895,0.042705,0,-0.042705
-0.153895,0.042705,0,-0.042705
-0.153895,0.042705,0,-0.042705
-0.160889,0.042704,0,-0.042704
-0.160889,0.042704,0,-0.042704
-0.160889,0.042704,0,-0.042704
-0.160889,0.042704,0,-0.042704
-0.160889,0.042704,0,-0.042704
-0.160889,0.042704,0,-0.042704
-0.160888,0.03571,0,-0.03571
-0.160888,0.03571,0,-0.03571
-0.167883,0.03571,0,-0.03571
-0.167883,0.03571,0,-0.03571
-0.167883,0.03571,0,-0.03571
-0.167883,0.03571,0,-0.03571
-0.167883,0.03571,0,-0.03571
-0.167883,0.03571,0,-0.03571
-0.167883,0.03571,0,-0.03571
-0.160888,0.028716,0,-0.028716
-0.160888,0.028716,0,-0.028716
-0.160888,0.028716,0,-0.028716
-0.160868,0.028726,0,-0.028726
-0.160868,0.021731,0,-0.021731
